Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,160.7238,161.1567,4,1,0.4205,,12,8,128,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,161.1569,161.6067,1,1,0.4379,,12,9,129,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,161.607,161.9735,2,1,0.366,,13,0,130,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,161.974,162.4068,3,1,0.4212,,13,1,131,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,162.4071,162.8401,2,1,0.4212,,13,2,132,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,162.8404,163.2568,3,1,0.4117,,13,3,133,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,163.257,163.7069,1,1,0.4431,,13,4,134,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,163.7072,164.1069,1,1,0.3879,,13,5,135,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,164.1073,164.4901,2,0,0.3785,,13,6,136,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,164.4904,165.1402,2,1,0.6397,,13,7,137,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,165.1404,165.5569,4,1,0.4038,,13,8,138,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,165.5573,165.9235,1,1,0.3585,,13,9,139,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,165.9238,166.3778,2,1,0.4537,,14,0,140,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,166.3782,166.6402,3,1,0.2503,,14,1,141,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,166.6405,166.9403,2,1,0.2973,,14,2,142,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,166.9405,167.4403,3,1,0.4874,,14,3,143,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,167.4408,167.8736,1,1,0.4201,,14,4,144,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,167.874,168.0734,1,1,0.1969,,14,5,145,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,168.0737,168.4404,2,0,0.3596,,14,6,146,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,168.4406,169.0736,2,1,0.632,,14,7,147,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,169.074,169.5403,4,1,0.4624,,14,8,148,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,169.5404,169.9787,1,1,0.4379,,14,9,149,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,169.979,170.3571,2,1,0.3731,,15,0,150,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,170.3575,170.6237,3,1,0.2614,,15,1,151,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,170.6239,171.1237,2,1,0.4877,,15,2,152,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,171.1241,171.5068,1,0,0.3809,,15,3,153,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,171.507,172.1403,1,1,0.6215,,15,4,154,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,rhys!,2024-09-24_15h32.31.650,Motor_Task,2023.2.2,Win32,60.24096386,172.1407,172.4737,1,1,0.3261,,15,5,155,5,1,6,I,,1,,,,,,,
