Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
0.0002,107.2605,space,107.2361,,-0.410474694,-0.071883492,0,0,0,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,107.2847,108.2935,2,1,1.0072,,0,0,0,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,108.2942,109.1095,3,1,0.8027,,0,1,1,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,109.1101,110.0425,2,1,0.9316,,0,2,2,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,110.0429,110.6762,3,1,0.6214,,0,3,3,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,110.6769,111.5261,1,1,0.8362,,0,4,4,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,111.5268,112.1428,1,1,0.604,,0,5,5,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,112.1434,113.0596,4,0,0.9044,,0,6,6,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,113.06,113.9919,2,1,0.9212,,0,7,7,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,113.9923,114.8418,4,1,0.8373,,0,8,8,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,114.8423,115.8752,1,1,1.0218,,0,9,9,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,115.8759,116.6928,2,1,0.8037,,1,0,10,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,116.6934,117.542,3,1,0.8375,,1,1,11,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,117.5425,118.3929,2,1,0.8366,,1,2,12,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,118.3937,118.9918,3,1,0.5873,,1,3,13,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,Tobey,2024-09-24_15h32.23.257,Motor_Task,2023.2.2,MacIntel,62.11180124,118.9922,119.7917,1,1,0.7893,,1,4,14,4,1,5,I,,1,,,,,,,
