Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
0.0002,115.9011,space,115.8801,,-0.39067202,0.025028935,0,0,0,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,115.9174,116.767,2,1,0.8445,,0,0,0,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,116.7674,117.742,3,1,0.9742,,0,1,1,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,117.7422,118.4861,1,0,0.7419,,0,2,2,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,118.4864,118.5525,2,0,0.0605,,0,3,3,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,118.5528,119.278,1,1,0.7245,,0,4,4,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,119.2782,119.9584,1,1,0.6799,,0,5,5,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,119.9585,120.8543,3,1,0.8933,,0,6,6,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,120.8546,121.5813,2,1,0.7264,,0,7,7,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,121.5815,122.5835,4,1,0.997,,0,8,8,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,122.5837,123.2282,1,1,0.6398,,0,9,9,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,123.2286,123.825,2,1,0.5938,,1,0,10,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,123.8253,124.5538,3,1,0.7262,,1,1,11,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,124.5542,125.2164,2,1,0.6619,,1,2,12,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,125.2168,125.842,3,1,0.6234,,1,3,13,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,125.8424,126.4506,1,1,0.6031,,1,4,14,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,126.4509,127.1574,1,1,0.7013,,1,5,15,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,127.1576,127.9498,3,1,0.7917,,1,6,16,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,127.9499,128.5285,2,1,0.5739,,1,7,17,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,128.5287,129.505,4,1,0.9726,,1,8,18,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,129.5054,130.1963,1,1,0.6907,,1,9,19,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,130.1965,130.7995,2,1,0.5957,,2,0,20,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,130.7999,131.4961,3,1,0.6929,,2,1,21,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,131.4963,132.1464,2,1,0.65,,2,2,22,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,132.1467,132.7343,3,1,0.5848,,2,3,23,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,132.7348,133.3045,1,1,0.568,,2,4,24,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,133.3049,133.9974,1,1,0.6861,,2,5,25,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,133.9979,134.8024,3,1,0.8014,,2,6,26,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,134.8027,135.49,2,1,0.6869,,2,7,27,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,135.4901,136.2062,4,1,0.7118,,2,8,28,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,136.2064,136.7586,1,1,0.55,,2,9,29,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,136.7588,137.4181,2,1,0.6506,,3,0,30,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,137.4183,138.0097,3,1,0.5913,,3,1,31,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,138.01,138.6149,2,1,0.5993,,3,2,32,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,138.6152,139.1578,3,1,0.5359,,3,3,33,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,139.158,139.7216,1,1,0.5605,,3,4,34,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,139.722,140.3388,1,1,0.6127,,3,5,35,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,140.3392,141.1574,3,1,0.8147,,3,6,36,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,141.1577,141.7311,2,1,0.5674,,3,7,37,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,141.7315,142.3919,4,1,0.6584,,3,8,38,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,142.3923,143.0046,1,1,0.6007,,3,9,39,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,143.0048,143.5829,2,1,0.5755,,4,0,40,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,143.5832,144.1104,3,1,0.5266,,4,1,41,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,Optimus Prime,2024-09-24_15h32.20.822,Motor_Task,2023.2.2,MacIntel,120.4819277,144.1106,144.6083,2,1,0.4926,,4,2,42,2,1,3,M,,2,,,,,,,
