Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,125.6207,125.9213,3,1,0.2874,,10,1,101,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,125.9217,126.6036,2,1,0.6712,,10,2,102,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,126.6039,126.8213,3,1,0.2069,,10,3,103,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,126.8217,127.2043,1,1,0.3823,,10,4,104,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,127.2044,127.9213,1,1,0.7037,,10,5,105,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,127.9218,128.5715,3,1,0.6368,,10,6,106,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,128.5719,128.788,2,1,0.2054,,10,7,107,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,128.7884,129.0371,1,0,0.2395,,10,8,108,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,129.0375,130.1548,1,1,1.1045,,10,9,109,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,130.1553,130.9879,2,1,0.8213,,11,0,110,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,130.9882,131.5039,3,1,0.5029,,11,1,111,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,131.5043,131.938,2,1,0.4322,,11,2,112,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,131.9384,132.1706,3,1,0.2199,,11,3,113,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,132.171,132.7214,1,1,0.5496,,11,4,114,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,132.7218,133.2215,1,1,0.4877,,11,5,115,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,133.2218,133.9049,3,1,0.6822,,11,6,116,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,133.9052,134.2211,2,1,0.3079,,11,7,117,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,LITB_Example,2024-09-24_15h33.24.296,Motor_Task,2023.2.2,MacIntel,59.88023952,134.2215,134.6049,4,1,0.3724,,11,8,118,8,1,9,L,,4,,,,,,,
