Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
0.0004,132.1677,1,132.089,,-0.06945577,-0.039727919,0,0,0,1,,2024-09-24_15h32.07.140,Motor_Task,2023.2.2,MacIntel,60.60606061,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1,,2024-09-24_15h32.07.140,Motor_Task,2023.2.2,MacIntel,60.60606061,132.1963,132.9838,2,1,0.7816,,0,0,0,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,,2024-09-24_15h32.07.140,Motor_Task,2023.2.2,MacIntel,60.60606061,132.9843,133.5833,3,1,0.5936,,0,1,1,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,,2024-09-24_15h32.07.140,Motor_Task,2023.2.2,MacIntel,60.60606061,133.5836,134.2008,2,1,0.6098,,0,2,2,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,,2024-09-24_15h32.07.140,Motor_Task,2023.2.2,MacIntel,60.60606061,134.2012,134.7169,3,1,0.5086,,0,3,3,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,,2024-09-24_15h32.07.140,Motor_Task,2023.2.2,MacIntel,60.60606061,134.7172,135.35,1,1,0.6263,,0,4,4,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,,2024-09-24_15h32.07.140,Motor_Task,2023.2.2,MacIntel,60.60606061,135.3503,135.9666,1,1,0.6088,,0,5,5,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,,2024-09-24_15h32.07.140,Motor_Task,2023.2.2,MacIntel,60.60606061,135.967,136.6168,3,1,0.6426,,0,6,6,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,,2024-09-24_15h32.07.140,Motor_Task,2023.2.2,MacIntel,60.60606061,136.617,137.2001,2,1,0.5764,,0,7,7,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,,2024-09-24_15h32.07.140,Motor_Task,2023.2.2,MacIntel,60.60606061,137.2003,137.9507,4,1,0.7492,,0,8,8,8,1,9,L,,4,,,,,,,
