Trigger.started,Trigger.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,Session,Subject,date,expName,psychopyVersion,OS,frameRate,complex_block.started,complex_block.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,complex_block_loop.thisRepN,complex_block_loop.thisTrialN,complex_block_loop.thisN,complex_block_loop.thisIndex,complex_block_loop.ran,trial,finger,markerPos,correctResp,new_block_loop.thisRepN,new_block_loop.thisTrialN,new_block_loop.thisN,new_block_loop.thisIndex,new_block_loop.ran,endBuffer.started,endBuffer.stopped
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,101.2003,101.246,3,0,0.0448,,2,7,27,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,101.2466,102.0006,4,1,0.753,,2,8,28,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,102.0013,102.5669,1,1,0.565,,2,9,29,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,102.5674,103.0999,2,1,0.5317,,3,0,30,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,103.101,104.2816,3,1,1.1793,,3,1,31,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,104.2828,104.8453,2,1,0.5604,,3,2,32,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,104.8463,105.3392,3,1,0.491,,3,3,33,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,105.3404,105.9694,1,1,0.628,,3,4,34,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,105.971,106.5236,1,1,0.5515,,3,5,35,5,1,6,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,106.5242,107.1531,3,1,0.6272,,3,6,36,6,1,7,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,107.1545,107.7997,2,1,0.6436,,3,7,37,7,1,8,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,107.8005,108.424,4,1,0.6223,,3,8,38,8,1,9,L,,4,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,108.4248,108.998,1,1,0.572,,3,9,39,9,1,10,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,108.9987,109.5616,2,1,0.5571,,4,0,40,0,1,1,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,109.5627,110.0625,3,1,0.498,,4,1,41,1,1,2,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,110.0638,110.6107,1,0,0.5439,,4,2,42,2,1,3,M,,2,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,110.6119,111.3109,3,1,0.6971,,4,3,43,3,1,4,R,,3,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,111.3121,111.8996,1,1,0.5866,,4,4,44,4,1,5,I,,1,,,,,,,
,,,,,,,,,,1,JJ,2024-09-24_15h32.47.025,Motor_Task,2023.2.2,MacIntel,59.97361161,111.9,112.4705,1,1,0.5685,,4,5,45,5,1,6,I,,1,,,,,,,
